video_id,title,uploader,channel_id,video_url,duration_sec,view_count,upload_date,language
VDaOPj3uEvg,Time required to learn a Programming Language!!🤔 #CollegeWallah,College Wallah,UCDrf0V4fcBr5FlCtKwvpfwA,https://www.youtube.com/shorts/VDaOPj3uEvg,24.0,432454.0,,bengali
ZZfdK1RPsGE,Golap | Manik & Priti | Amir H & Mehfis | EID Special new song | Bangla Hit song | New song 2025,BanglaFlix,UCCx3bGp-F4NGnLEA0LPiNwA,https://www.youtube.com/watch?v=ZZfdK1RPsGE,221.0,479589.0,,bengali
JEg3FZZ7ee0,মা | Mother | Bhuter Golpo | Bangla Horror Animation | Horror Stories in Bengali | Bhuter Goplo,Scary Town Bengali,UCzlGODX8MrQUk0p7ePeU2dw,https://www.youtube.com/watch?v=JEg3FZZ7ee0,749.0,256647.0,,bengali
ipGpJKTjHgA,ECE vs EEE 💪🤔!! #CollegeWallah,College Wallah,UCDrf0V4fcBr5FlCtKwvpfwA,https://www.youtube.com/shorts/ipGpJKTjHgA,40.0,954318.0,,bengali
HnZyvxWv5_0,Banking job hectic h? Ha ￼bro but..😎 #bankinglife #bankeronduty #sbija #sbipo #respectmyjob #work,Simran kumawat,UC9ps6Jkc2Rz7zdsbwoXel2Q,https://www.youtube.com/shorts/HnZyvxWv5_0,10.0,1405029.0,,bengali
LqHRkzMJTtY,How to say 'I love you' in #bengali?,Bengali By Rupkatha,UCcThw4V4ZA5L8rHaMEjcbWA,https://www.youtube.com/shorts/LqHRkzMJTtY,28.0,26631.0,,bengali
rUkR5nM264I,Kalo Jole Kuchla Tole | Tramline | Rishi Panda |  Bangla Folk 2021,Rishi Panda,UCy_ibpbm7AT9gBBSeriIsfQ,https://www.youtube.com/watch?v=rUkR5nM264I,232.0,20602282.0,,bengali
dJmCwqDuiy4,এটিএন বাংলার দুপুর ২ টার সংবাদ | 15.08.2025 | Rater News | Bangla News | ATN Bangla News,ATN Bangla News,UCbgcYEdMsuypG2NJ-znBp3w,https://www.youtube.com/watch?v=dJmCwqDuiy4,1462.0,190523.0,,bengali
KZnE5HPkGhs,I want you Meaning in Bengali || I want you এর বাংলা অর্থ কি || I want you mane ki,Meaning Tutor,UCKINgIpODTxa7wFzPoeZDew,https://www.youtube.com/watch?v=KZnE5HPkGhs,24.0,7276.0,,bengali
yvmQA1iSKTg,Hanuman Chalisa - Bengali I LCS Academy I  শ্রী শ্রী হনুমান চালিশা I Biswajit Karmakar,Biswajit Karmakar,UCj2HG0nuFAR5X_RbcYupVZA,https://www.youtube.com/watch?v=yvmQA1iSKTg,580.0,53392131.0,,bengali
h-awDq-syNk,"Diabetes Insipidus in Bengali I Types, causes, diagnosis, treatment I Role of ADH",Login to Bio,UCljZGQnZmLJXo6I_S1EoZWQ,https://www.youtube.com/watch?v=h-awDq-syNk,3916.0,1234.0,,bengali
Xrtnmnkvblw,"Bengali song ""AILO UMA BARITE"" from Japan 🇯🇵 | @mayojapan #ailoumabarite #danceshorts #shorts",मायो जापान Mayo Japan,UCBjmXe4le5EH7gKrq2UswAQ,https://www.youtube.com/shorts/Xrtnmnkvblw,27.0,6324495.0,,bengali
Ar1IhFXtkLg,"How to learn All Parts of Speech in Bengali? I Noun, Pronoun, Adjective, Verb I Prosper in English",Prosper in English,UCuYqFfwUSwS-YWDdX7LvRnA,https://www.youtube.com/watch?v=Ar1IhFXtkLg,2168.0,64677.0,,bengali
0-bI4IQgRSM,"Bengali I love you Movie Best ringtone❤️Romantic bgm ringtone❤️Dev, Payel tre..",Sahil officer,UCTxDyxdPQiaZQSU8IukzCew,https://www.youtube.com/shorts/0-bI4IQgRSM,20.0,153470.0,,bengali
fu0ZZfKxXbw,"Migraine in Bengali I Types, Symptoms, Pathophysiology, Genetics, Diagnosis, Treatment of Migraine",Login to Bio,UCljZGQnZmLJXo6I_S1EoZWQ,https://www.youtube.com/watch?v=fu0ZZfKxXbw,3203.0,8163.0,,bengali
pt1f88qw2KA,I think Meaning in Bengali || I think এর বাংলা অর্থ কি || I think mane ki,Meaning Tutor,UCKINgIpODTxa7wFzPoeZDew,https://www.youtube.com/watch?v=pt1f88qw2KA,23.0,1506.0,,bengali
PaMFu_XVLgM,I don't know Meaning in Bengali || I don't know এর বাংলা অর্থ কি || I don't know mane ki,Meaning Tutor,UCKINgIpODTxa7wFzPoeZDew,https://www.youtube.com/watch?v=PaMFu_XVLgM,25.0,2083.0,,bengali
trFtLLXosg8,I'm dancing 🤣🤣 #foryou #shorts #bengali,mistu's vlog,UCgc4Wcb7A44dliXXQM84baA,https://www.youtube.com/shorts/trFtLLXosg8,19.0,1759.0,,bengali
8-MUY_qpkCc,BANGLA GK I TOP 20 GK SERIES 2  IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=8-MUY_qpkCc,366.0,9961.0,,bengali
hxEV6bnqbaM,"Learn Bengali Online I How to speak Bengali I USA, UK, London","Talkingbees-Learn Bengali,Hindi,Music Online",UClCdhmOn98Nb0XfK6NFJXxA,https://www.youtube.com/watch?v=hxEV6bnqbaM,63.0,2952.0,,bengali
Mg4ZtbcNnO4,Watching the Scariest Videos on Internet (PART 5),Narin The Gamer Vlogs,UCJrdhBlt66xeRUtjpIFwarA,https://www.youtube.com/watch?v=Mg4ZtbcNnO4,1045.0,119678.0,,bengali
44-PPgivC_g,Translating Blackpink names to Bengali (I am not Bengali),~jendukie~,UCDevkUhI6ptrMxODZnU0oSg,https://www.youtube.com/shorts/44-PPgivC_g,28.0,2442.0,,bengali
Z6M5esFwftQ,"Bengali I love you Movie Best ringtone ❤️ Romantic bgm ringtone ❤️ Dev, Payel trending ringtone ❤️",Chandan mal,UCf76hyIK_LkzQpYaLsmSGQQ,https://www.youtube.com/watch?v=Z6M5esFwftQ,30.0,574165.0,,bengali
SGf1q9z73gI,I Love You #bengali #viral #bengalishorts #bangla #banglasong #bengalimovie #music,SVF Music,UCCPPUrQOQ12l9Xr-B7A351Q,https://www.youtube.com/shorts/SGf1q9z73gI,30.0,523525.0,,bengali
_34MkjklRMo,BANGLA GK I TOP 20 GK SERIES 1 IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=_34MkjklRMo,382.0,8369.0,,bengali
OPAP1tRg6Ro,#funny #comedy #bengali  I love you 😊,Puja Mandal,UC0wLfuSdOjHj7vi12afjIzw,https://www.youtube.com/shorts/OPAP1tRg6Ro,15.0,4319.0,,bengali
MVCwDqnHUGA,Shiv Puran l শিব পুরান I Shiv Puran Katha in Bengali I Shiv Mahapuran I Audio Story I Krishna Music,Banglar Krishna Music,UCYIHN4zdIK-AL9-NZPk1dHg,https://www.youtube.com/watch?v=MVCwDqnHUGA,1134.0,293794.0,,bengali
V8aaxpwgtnE,"Bengali I love you Movie Best ringtone ❤️ Romantic bgm ringtone ❤️ Dev, Payel trending ringtone ❤️",Chandan mal,UCf76hyIK_LkzQpYaLsmSGQQ,https://www.youtube.com/watch?v=V8aaxpwgtnE,30.0,594846.0,,bengali
T3pwwb8TaO8,BANGLA GK I TOP 20 GK SERIES 4  IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=T3pwwb8TaO8,408.0,7621.0,,bengali
UPX3km_ZXYM,BANGLA GK I TOP 20 GK SERIES 3  IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=UPX3km_ZXYM,363.0,7621.0,,bengali
ol_g2B5T4jk,Public Reaction when I wore Bengali Saree,theriaamin,UC4Hn-Q4_UaCE2TiK9nrNcLQ,https://www.youtube.com/shorts/ol_g2B5T4jk,11.0,34810609.0,,bengali
OebNF9EAXDo,I phone 14 unboxing ❤️🙏 #trending #bengali #minivlog #bangla #viral #vlog,Riddhi Mondal,UCpQi6Xcv8F_nDGhruHbuhXA,https://www.youtube.com/shorts/OebNF9EAXDo,60.0,10769406.0,,bengali
jH6f_1WYnTc,🥰Bengali I love you Movie Best ringtone❤️ ALight Motion🔰Amar moner ghore💞XML file🔰Edit by XML video,Babusona EDIT King,UCQO9rlR3xAxS-cWqdEn4xig,https://www.youtube.com/watch?v=jH6f_1WYnTc,21.0,9662.0,,bengali
ixvf6cmntAU,BANGLA GK I TOP 20 GK SERIES 6 IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=ixvf6cmntAU,323.0,7269.0,,bengali
-vQ2GI-vCU0,ট্যাক্সি ড্রাইভার |  The Taxi Driver in Bengali I My Pingu Bangla,My Pingu Bangla,UC3VhGtqDuY6PiuK-7ixS3dQ,https://www.youtube.com/watch?v=-vQ2GI-vCU0,925.0,676378.0,,bengali
bhNmdbwppfY,TOP 20 SUPER STATIC GK SERIES 10 IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন ll,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=bhNmdbwppfY,658.0,9456.0,,bengali
89qEEdJGI7U,BANGLA GK I TOP 20 GK SERIES 7 IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=89qEEdJGI7U,331.0,6186.0,,bengali
cZJmGFFhHi8,বানভাসি বুড়ির পেটির মাছ | Bengali Fairy Tales Cartoon | Rupkothar Bangla Golpo | Thakumar Jhuli,Golden Stories Animation,UCbza_P97TEXttQ0ucCoDYaw,https://www.youtube.com/watch?v=cZJmGFFhHi8,1453.0,6593.0,,bengali
KvQdCZGW4Bg,BANGLA GK I TOP 20 GK SERIES 5  IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন....,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=KvQdCZGW4Bg,431.0,11712.0,,bengali
cKpe1pktbN4,Optometry Song Bengali - I'm an Optometrist || Ankana ||,Optom Tamal Halder,UCqVJRm9FHll3owbonyREUWA,https://www.youtube.com/watch?v=cKpe1pktbN4,225.0,1018.0,,bengali
U9yYXyjIfAA,#youtube #sorts #bengali #i love you ❤️😙😜😂😂😘😘,Keya's Viral Skits,UC11qyqfS2wmVlzvCBgQelPw,https://www.youtube.com/shorts/U9yYXyjIfAA,16.0,10638.0,,bengali
rtpzP4CO5n4,খাল পাড়ের ভাঙা দোকান | Bengali Fairy Tales Cartoon | Bangla Golpo | Thakumar Jhuli,Cartoon-বাংলা,UC96kKhD2SydzO7GJT8IkO1g,https://www.youtube.com/watch?v=rtpzP4CO5n4,1375.0,5951.0,,bengali
esazURg8KFQ,Nain bengali I kavyanjali Kharat l Bengali look l West Bengal l bridal l cute baby l Bengali saree,Kavyanjali Kharat,UCYKDef6iNQ4b9nM70-hkbSw,https://www.youtube.com/shorts/esazURg8KFQ,7.0,2743.0,,bengali
PKoQyHAfKHw,BANGLA GK I TOP 20 GK SERIES 9 IN BENGALI I পরীক্ষায় যে প্রশ্নগুলো আপনার ভুল করে আসেন.WBCS MAINS,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=PKoQyHAfKHw,394.0,5497.0,,bengali
xXBzgSs-cBM,Saiyaara *CRAZE* is new but I'm stuck at OG 🥹 #bengali #bengalicomedy #saiyaara #genz #trending,A Little Bengali,UC9cKpTn9SrYR7DaJrSuVDxA,https://www.youtube.com/shorts/xXBzgSs-cBM,114.0,881444.0,,bengali
nMTg_-uqm90,Tips for Nursing Students for Success I Bengali I Swatilekha Das,Nursing Classes in Bengali,UCo01FgqzojD0f_WEtCNRaSQ,https://www.youtube.com/watch?v=nMTg_-uqm90,516.0,23799.0,,bengali
IKIk_xuZbS4,#WBCS I INDIAN CONSTITUTION IN BENGALI I DESCRIPTIVE I,GENERAL STUDIES FOR GOVT JOBS,UCmvDfzul3esj6K2ufiaS7dA,https://www.youtube.com/watch?v=IKIk_xuZbS4,692.0,9687.0,,bengali
Sl3aB7RWJf4,7 Features Tips & Tricks of WhatsApp in Bengali I  জেনে নিন WhatsApp এর ৭ টিপস্ I  The Infinity,The Infinity,UC0ejV5qfCSLmnU2gW531Zew,https://www.youtube.com/watch?v=Sl3aB7RWJf4,1692.0,2041.0,,bengali
s236gzEY_JM,"""By Bengali, I Meant Illegal Bangladeshi"": Actor Paresh Rawal Amid Row | The News",NDTV,UCZFMm1mMw0F81Z37aaEzTUA,https://www.youtube.com/watch?v=s236gzEY_JM,115.0,24886.0,,bengali
_V41Mtn_u8c,What I eat in a Day 🍗🤤  #bengali #shorts #viralshorts #vlog #minivlog #trending #viral #ytshort,Tabbu Sabnam B Vlog,UCa8PeJJQSUHyBo0YF1eP9Pg,https://www.youtube.com/shorts/_V41Mtn_u8c,34.0,118448.0,,bengali
WbHJIHwHm44,আমেরিকার জনগণ ভারতে কাজ করবে নরেন্দ্র মোদির স্বপ্ন 🤣 osthir Bengali I funny fact l modi funny video,Funny molla bd ,UCqvgP2Q_1qCA60-b3khTr-w,https://www.youtube.com/watch?v=WbHJIHwHm44,395.0,79.0,,bengali
MaErlYKC1sQ,Yeh Duniya Ek Dulhan | Happy independence day 2025 |  #dtbangla #sabnam #india #viralshorts,DT Bangla Music,UC72bT0wHA2E_IbJNv5KZwVg,https://www.youtube.com/shorts/MaErlYKC1sQ,24.0,70293.0,,bengali
iB--tYryDgY,HomeMade Jalebi Recipe I Easy method explain in bengali I#cooking #jalebi,ZARA KITCHEN AND BLOGGER ,UCOuPUdxNbHROmmrUEO6zJVw,https://www.youtube.com/shorts/iB--tYryDgY,160.0,153.0,,bengali
yzhbemyRKvM,History of Kolkata in Bengali I কলকাতা I সত্য ইতিহাসের সন্ধানে I পর্ব দুই I  Sabarna Sangrahashala,Devarshi Roy Choudhury,UCBjVXI1PD8_ep0CTiVI88Pw,https://www.youtube.com/watch?v=yzhbemyRKvM,614.0,1528.0,,bengali
VbPgwCamqCw,Je Bhabei Tumi - ((যে ভাবেই তুমি)) | Lyrical | Subhamita New Song | Lyrical Bengali Song 2023,Shemaroo Bengali Music,UC2BFNDQd4rnoITrNJUPJLXg,https://www.youtube.com/watch?v=VbPgwCamqCw,322.0,2199531.0,,bengali
LIIziAE_N5w,জ /J দিয়ে মেয়েদের ইসলামিক নাম অর্থসহ,Simple life with joly,UC5OHKENDS4qB90crpUmyZhA,https://www.youtube.com/shorts/LIIziAE_N5w,5.0,111669.0,,bengali
tEsabNT9Fik,কচি বেলের ঝাল ঝাল মাখা ট্রাই করলাম 😍😋 #minivlog #ytshorts #food #funny #vlog #bangla #bengali,Miss Deb Vlogs,UCKZRP_iN7ou8vUxu--RBcWw,https://www.youtube.com/shorts/tEsabNT9Fik,68.0,126863.0,,bengali
bDncXW8unJg,THE BENGAL FILES Trailer Live Reaction | Vivek Agnihotri | Abhishek A | Pallavi J | Zee Studios,Sarod Music Ventures,UCN-DIhBNOfqEwBjH-7z8Esw,https://www.youtube.com/watch?v=bDncXW8unJg,709.0,5352.0,,bengali
RvjhFT1ASEE,যাদের নামের প্রথম অক্ষর J দিয়ে শুরু - People Whose Name Starts with the Letter J - Letter Numerology,Rajyog,UCq8VUNU35r8D0bXTlGrkc1Q,https://www.youtube.com/watch?v=RvjhFT1ASEE,576.0,206841.0,,bengali
WDVsoDUXKEE,Top 25 Bengali Rhymes for Children Collection | Infobells,Infobells Bangla,UCAWuV9ZZ0itI3WR-JHWIUNQ,https://www.youtube.com/watch?v=WDVsoDUXKEE,2210.0,129099564.0,,bengali
p1abWeB-onI,J নামের মানুষদের ২০২৫ সাল কেমন যাবে ? J Namer Manush 2025 Sal Kemon Jabe | Rashifal 2025 রাশিফল ২০২৫,Prachin Shastra,UCEj9DtKjVZvokVLDc4LDgpw,https://www.youtube.com/watch?v=p1abWeB-onI,328.0,44338.0,,bengali
WBOn1CiJPBA,"J Namer Manush Kemon Hoy ।। J নামের মানুষেরা কেমন হয় ।। Name starting with ""J"" ।।",Vedanga Jyotish - Sumit Samaddar,UCPScP4HHq-YunTYGIs28iZQ,https://www.youtube.com/watch?v=WBOn1CiJPBA,317.0,28500.0,,bengali
16S_RCRbGkc,J-10CE যুদ্ধবিমানের একটি গোপন রপ্তানি চুক্তি কনফার্ম। J-10CE For Bangladesh Air Force,Informative Institute BD,UCiQZW1ZOh1FrDx2otDhmt1Q,https://www.youtube.com/watch?v=16S_RCRbGkc,184.0,89054.0,,bengali
8aApFBmEJV0,Bangla News Live | Mamata Banerjee | TMC | Mothabari | 24 Ghanta Live | News 24*7 Live | Live TV,Zee 24 Ghanta,UCdF5Q5QVbYstYrTfpgUl0ZA,https://www.youtube.com/watch?v=8aApFBmEJV0,,,,bengali
7xMs7lCm1So,Keno Je Toke (কেন যে তোকে) | Mon Jaane Na | Yash | Mimi | Raj Barman | Dabbu | Prasen| Shagufta| SVF,SVF,UC2GXNqco-k7fwg2SMM6SAzQ,https://www.youtube.com/watch?v=7xMs7lCm1So,196.0,40922071.0,,bengali
uewJFYijkRU,মাত্র তিনটি উপকরণে বানালাম দুর্দান্ত স্বাদের এই লাড্ডু। #food #recipe #bengali #janmashtami,Sayanti's kitchen ,UC0AVJet8XJPN36OVSL5QX3g,https://www.youtube.com/shorts/uewJFYijkRU,60.0,1444.0,,bengali
FWls5kMH8BM,Top 30 Bengali Baby Boys Name Starting With the Letter J (UNCOMMON and UNIQUE),Being Indian Girls,UCNPbDa_6EFbrdOAU_J_mPqA,https://www.youtube.com/watch?v=FWls5kMH8BM,511.0,9590.0,,bengali
XwuZKowpcF8,J নামের মানুষদের ২০২৫ সাল কেমন যাবে | J Namer Manusher 2025 Shal Kemon Jabe | j Namer rashifail 2025,Pondit Moshai,UChYXLSAoaMN-0kojbJ0hYrQ,https://www.youtube.com/watch?v=XwuZKowpcF8,236.0,45822.0,,bengali
Cq4zmkvAYEI,"""J"" Letter Hindu Baby Boy Names #shorts #shortvideo",Hela'z CreationZz,UCuuRYkW_Vnd2IU-QSnVeWoA,https://www.youtube.com/shorts/Cq4zmkvAYEI,14.0,165997.0,,bengali
OLrDTg3WGqw,J দিয়ে ছেলেদের মর্ডান ইসলামিক নাম || Arabic Muslim boy name || J diye cheleder islamic name Bangla,Sharmin Tori,UCx1-rv6lBRZLDq8hyxZCS3w,https://www.youtube.com/watch?v=OLrDTg3WGqw,452.0,263132.0,,bengali
D3Zs_aO4_IY,"Top 20 Bengali Baby Girls' Names Starting with the letter "" J ""  (UNCOMMON)",Being Indian Girls,UCNPbDa_6EFbrdOAU_J_mPqA,https://www.youtube.com/watch?v=D3Zs_aO4_IY,274.0,112786.0,,bengali
sWqTRwqlaE4,2024 J letter names for girl Hindu #babygirlnaming #babygirl,babynameprovider,UCzR8lK8dVRyKs1HE0lw-VHg,https://www.youtube.com/shorts/sWqTRwqlaE4,15.0,128704.0,,bengali
lhNosutC_zA,J name status ❤️I miss u J❤️Bangla new status video love J❤️,Virule Video,UCCeOdn4RmBGaX2x9wpIo7KQ,https://www.youtube.com/shorts/lhNosutC_zA,11.0,8909.0,,bengali
K4i7uwxmIho,J দিয়ে মেয়েদের ইসলামিক নাম ...  #islamicnames #girlsname #gkbangla,Islamic GK Study 2.0,UCT-e61HbneO_Apsto5AtezQ,https://www.youtube.com/shorts/K4i7uwxmIho,7.0,16695.0,,bengali
DVgPmweDKio,J বা জ দিয়ে মেয়েদের ইসলামি নাম। J diye meyeder Islamic nam,Dua-দুআ,UCe97wCN8w93gSTjVmavivNA,https://www.youtube.com/shorts/DVgPmweDKio,11.0,402059.0,,bengali
2-XRAqiMRQM,Radha | ASUR | Jeet | Abir | Nusrat | Pavel | Bickram Ghosh | Iman Chakraborty | Shovan Ganguly |,Grassroot Entertainment,UC_aUqqh2c9Z7ZTJ2CYmoE3g,https://www.youtube.com/watch?v=2-XRAqiMRQM,184.0,10798173.0,,bengali
ircbxW2e2-E,Habra Guma Rap Manchu Dada X Honey Avi J,Manchu Dada,UC8F0H7pNQZ6pTeWVmwTkHzA,https://www.youtube.com/shorts/ircbxW2e2-E,16.0,92786.0,,bengali
J-gDdSHoQqg,Bengali traditional look with gorgeous maroon saree with makeup & jewellery 💄✨ festive style 🥵,Moumita Bankura Jana ( Drama Queen Moumita ),UC02A-K-e4FjGE9dGIXQjRiw,https://www.youtube.com/shorts/J-gDdSHoQqg,12.0,25767.0,,bengali
2ZHjJBSXQLM,Alphabet Dating Series❤️ J : Japanese Date🇯🇵 #chanrav #short #bengali,ChanRav's Story,UCEUvsEfdROKsBH_nSNozTTw,https://www.youtube.com/shorts/2ZHjJBSXQLM,56.0,172638.0,,bengali
L0_9PUcZKSA,j-hope - 'Killin' It Girl dance cover #jhope #BTS #shorts #kpop,Mangala Gowri,UCqWmN9WL8zMzGzlUPEehEfg,https://www.youtube.com/shorts/L0_9PUcZKSA,28.0,2283612.0,,bengali
QZknKbyxpuA,J.জ. দিয়ে মিয়েদের ইসলামিক নাম ও অর্থ।১.পাঠ।,Taj Tv.,UCdx3A1O7KIbHw5fCnSyCX5A,https://www.youtube.com/shorts/QZknKbyxpuA,11.0,148895.0,,bengali
ShIWF7-wEbo,পোলাও রান্নার সহজ রেসিপি | Polao Ranna in Bengali,Jiboner Golpo,UCodZVJl22OUX1705uuCm0Fg,https://www.youtube.com/shorts/ShIWF7-wEbo,58.0,2460741.0,,bengali
AjUwzjUqusM,কি করে যে প্রেম হয়(Ki kore J prem hay)❤ #shortvideo #love #bengali #viralvideo #foryou #adityas,MUZIC DS,UCVh0W9t1zjE2MarlyLyyJKQ,https://www.youtube.com/shorts/AjUwzjUqusM,12.0,450.0,,bengali
5CqUSdFRHtU,"Top 5 Trending ""J"" Letter Names for Baby Girl | #letter #babynames #newnames2025 #cute",Baby Names Library,UCGJc4fjAGl1ioAb3MqTzINw,https://www.youtube.com/shorts/5CqUSdFRHtU,24.0,25870.0,,bengali
wdbGtN1EWXM,EI JE DUNIYA - TAPOSH FEAT. FERDOUS WAHID : ROBI YONDER MUSIC WIND OF CHANGE [ PS:02 ],Gaan Bangla TV,UCQE1lrNtxcz0Na4F0afHrPw,https://www.youtube.com/watch?v=wdbGtN1EWXM,486.0,3787090.0,,bengali
JP_WuVgovWw,baba boltu tor loge j bou dekhte jamu #bengalisong #asidulmusicstudio #shorts || Parbin_shorts ||,Avi Official 1.0,UCx_Re8oqKM8GAtE3a-mkKPw,https://www.youtube.com/shorts/JP_WuVgovWw,21.0,16230334.0,,bengali
4O1MtC1ceo8,chirodini tumi j amar serial shooting video # Zee Bangla serial chirodini tumi j amar.,Dashing Priya ,UC3wJqD_7VQKrJ15AYNbcJMA,https://www.youtube.com/shorts/4O1MtC1ceo8,5.0,317242.0,,bengali
VTFrXNlMrj8,#funny #cartoon #comedy #animation #bengalistory ।,J   Chowdhury,UCgIBK3BcFQWTIG3Mt41HvyQ,https://www.youtube.com/shorts/VTFrXNlMrj8,13.0,11184.0,,bengali
wtBzuNfikUU,রক্তস্বল্পতা বা এনেমিয়া দূর করে যেসব খাবার || Iron-rich foods ||  FOOD for Fit,FOOD for Fit,UCj-ykahyJGWzgJtgdsWA1dA,https://www.youtube.com/shorts/wtBzuNfikUU,40.0,592362.0,,bengali
jFKjxxWYcI4,গ্রাম্য পদ্ধতিতে মুরগির মাংস রান্না করে দেখুন? | chicken recipe in Bengali style | chicken curry,Jobar Rannaghar with village food,UCEbMQnfe1Dubwxno_R8J2qA,https://www.youtube.com/shorts/jFKjxxWYcI4,29.0,2699234.0,,bengali
QC5vAtZ6a8w,baba boltu tor loge j bou dekhte jamu #newbanglasong #asidulmusicstudio #আসামদেশেৰকন্যা,Parbin_dance,UCqprINN_RpJJRjFNQvXC4oQ,https://www.youtube.com/shorts/QC5vAtZ6a8w,21.0,12654.0,,bengali
17x_NJofMMk,J.জ. দিয়ে ছেলেদের ইসলামিক নাম ও অর্থ। সাবস্ক্রাইব করুন।,Taj Tv.,UCdx3A1O7KIbHw5fCnSyCX5A,https://www.youtube.com/shorts/17x_NJofMMk,12.0,205817.0,,bengali
3kM6eGHG_yk,15 Indian Unique Baby Girl Names Starting With Letter 'J' with Their Meaning | Nikita Ki Duniyaa,Hustle & Home by Nikita,UCvjNOitSvfBs0-IntOIVH4Q,https://www.youtube.com/shorts/3kM6eGHG_yk,16.0,87131.0,,bengali
r5cMgg9vRik,🤫j অক্ষর দিয়ে শুরু নামের মানুষ🌺| ভবিষ্যৎ জানেন | J Namer Manush Kemon Hoy | দৈনিক রাশিফল | ভাগ্য #j,monosa ma,UCpJ644Lw1-y1lod0MdzGAaA,https://www.youtube.com/shorts/r5cMgg9vRik,60.0,816.0,,bengali
bWmRjasYEqs,Suga No J-Hope?🤯🤔#suga #jhope #bts @Btsarmy-07m#btsarmy #kpop #korea #shorts #short  #kpopidol,(BTS) Army Official,UC1i9jpAWrQ5-8ppU3UR-_WQ,https://www.youtube.com/shorts/bWmRjasYEqs,7.0,12461803.0,,bengali
iZv7WMPvOh8,J letter muslim girl names #allaboutmomnbaby #shortsviral #ytshorts #islam #trending #jummamubarak,all about mom n baby,UC-8mSx3bJ5hSiR3tyki8fyQ,https://www.youtube.com/shorts/iZv7WMPvOh8,17.0,64301.0,,bengali
Fbv6-50S1lc,MF GABHRU! (Official Video) KARAN AUJLA | IKKY | Latest Punjabi Songs 2025,Karan Aujla,UC3XBkDeCVXCoCofFgfUZXGw,https://www.youtube.com/watch?v=Fbv6-50S1lc,211.0,43032293.0,,punjabi
6kBkiENmCag,KOKA GAANI (Official Video) | Ranjit Bawa | Bunty Bains | Desi Crew | New Punjabi Song 2025,Brand B,UCO1vEFjpDAZrQpg07yHhZhg,https://www.youtube.com/watch?v=6kBkiENmCag,162.0,25050575.0,,punjabi
cWMxCE2HTag,SOFTLY (Official Music Video) KARAN AUJLA | IKKY | LATEST PUNJABI SONGS 2023,Karan Aujla,UC3XBkDeCVXCoCofFgfUZXGw,https://www.youtube.com/watch?v=cWMxCE2HTag,171.0,383016829.0,,punjabi
pIVwOHq2TmQ,ਮਾਲਦਾਰ ਛੜਾ 197 MALDAR SHADA baghu shada latest SHORT MOVIE 2025 PUNJABI FILM JATT BEAT RECORD,Jatt Beat Record,UCoamPiVrts0-qXQNnTn5jEw,https://www.youtube.com/watch?v=pIVwOHq2TmQ,2244.0,531327.0,,punjabi
tHG8CT5kwnU,"New Comedy Movie 2025 - Binnu Dhillon, Amrinder Gill, Yuvraj Hans | Latest Punjabi Movie 2025",Punjabi Filmi Station,UCY4LAw90QUoy1UxzgnSMPCQ,https://www.youtube.com/watch?v=tHG8CT5kwnU,4922.0,1183681.0,,punjabi
Z8IRRphKFZA,COURTSIDE (OFFICIAL MUSIC VIDEO) KARAN AUJLA  | LATEST PUNJABI SONGS 2025,Karan Aujla,UC3XBkDeCVXCoCofFgfUZXGw,https://www.youtube.com/watch?v=Z8IRRphKFZA,172.0,72911921.0,,punjabi
